id,score,category_id,ad_id,user_name,has_phone_param,description,created_at,inspection_info,title,multi_location,video_url,partner_id,user_type,spotlightPackageId,has_promotion,partner_code,is_video_generated,monetizationInfo,images,certified_car,is_multi_location,is_kyc_verified_user,deal_price,business_platform,main_info,is_escrow_enabled,artificial_boost,user_profile_image,display_date,isSpinViewAvailable,user_id,installment,escrowEnabled,created_at_first,locations,parameters,spell.id,spell.key,spell.version,spell.main,spell.facet_disabled,spell.default_sorting,status.status,status.allow_edit,status.ban_reason_id,status.display,status.translated_display,status.link,status.flags.new,status.flags.hot,status.message,status.allow_deactivate,favorites.count,favorites.count_label,favorites.count_label_next,price.value.raw,price.value.currency.iso_4217,price.value.currency.pre,price.value.display,price.key_name,price.key,package.id,locations_resolved.COUNTRY_id,locations_resolved.COUNTRY_name,locations_resolved.ADMIN_LEVEL_1_id,locations_resolved.ADMIN_LEVEL_1_name,locations_resolved.ADMIN_LEVEL_3_id,locations_resolved.ADMIN_LEVEL_3_name,locations_resolved.SUBLOCALITY_LEVEL_1_id,locations_resolved.SUBLOCALITY_LEVEL_1_name,favorites.count_label_prev,vasTags,discount_toggle,package_id
932117465,1.0,5158,932117465,Muhamad Yusuf Hilmansyah,False,"Rumah Klasik Terawat Siap Huni Dekat TSM Turangga Bandung


Spesifikasi :
 Jumlah Lantai : 2
 Luas Tanah : 245 m2
 Luas Bangunan : 170 m2
- lebar muka : 12 m
 Orientasi Hadap :
 Kamar Tidur : 5
 Kamar Mandi : 3
- Kamar Tidur ART : 1
- Kamar Mandi ART : 1
 Pasokan Listrik : 2200
 Sumber Air : Jetpump
- Garasi : 1
- Carport : 1
- Row jalan : 2 mobil
- Legalitas : SHM",2025-03-05T10:43:52+07:00,,Rumah Klasik Terawat Siap Huni Dekat TSM Turangga Bandung,[],,,Regular,,False,,False,,"[{'id': '2536394774', 'external_id': '67c7c8743e5e0-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8743e5e0-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8743e5e0-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8743e5e0-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8743e5e0-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8743e5e0-ID/image;s=120x90'}}, {'id': '2536394775', 'external_id': '67c7c874808c4-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874808c4-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874808c4-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874808c4-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874808c4-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874808c4-ID/image;s=120x90'}}, {'id': '2536394776', 'external_id': '67c7c874a05ff-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874a05ff-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874a05ff-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874a05ff-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874a05ff-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c874a05ff-ID/image;s=120x90'}}, {'id': '2536394777', 'external_id': '67c7c875bc32e-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c875bc32e-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c875bc32e-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c875bc32e-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c875bc32e-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c875bc32e-ID/image;s=120x90'}}, {'id': '2536394778', 'external_id': '67c7c8750d7d5-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8750d7d5-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8750d7d5-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8750d7d5-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8750d7d5-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8750d7d5-ID/image;s=120x90'}}, {'id': '2536394779', 'external_id': '67c7c8755653f-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8755653f-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8755653f-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8755653f-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8755653f-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8755653f-ID/image;s=120x90'}}, {'id': '2536394780', 'external_id': '67c7c8767ff5a-ID', 'width': 1280, 'height': 960, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8767ff5a-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8767ff5a-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8767ff5a-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8767ff5a-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c8767ff5a-ID/image;s=120x90'}}, {'id': '2536394781', 'external_id': '67c7c876c1b7a-ID', 'width': 960, 'height': 1280, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c876c1b7a-ID/image', 'full': {'width': 1080, 'height': 1440, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c876c1b7a-ID/image;s=1080x1440'}, 'big': {'width': 505, 'height': 673, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c876c1b7a-ID/image;s=505x673'}, 'medium': {'width': 120, 'height': 160, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c876c1b7a-ID/image;s=120x160'}, 'small': {'width': 120, 'height': 160, 'url': 'https://apollo.olx.co.id:443/v1/files/67c7c876c1b7a-ID/image;s=120x160'}}]",False,False,False,,,6 KT - 4 KM - 170 m2,False,False,https://apollo.olx.co.id/v1/files/673063341b2fa-ID/image,2025-03-04T15:37:42+0000,False,109474252,,False,2025-03-04T22:37:42+07:00,"[{'lat': -6.932, 'lon': 107.627, 'region_id': '2000009', 'district_id': '5001282', 'city_id': '4000018'}]","[{'type': 'single', 'key': 'external_source_label', 'value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'value_name': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'absoluteValue': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'key_name': 'parameter-external_source_label', 'formatted_value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/'}, {'type': 'single', 'key': 'external_source_url', 'value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'value_name': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'absoluteValue': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/', 'key_name': 'parameter-external_source_url', 'formatted_value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/rumah-klasik-terawat-siap-huni-dekat-tsm-turangga-174110265662/'}, {'type': 'single', 'key': 'type', 'value': '', 'value_name': '', 'absoluteValue': '', 'key_name': 'Tipe'}, {'type': 'single', 'key': 'p_sqr_building', 'value': '170', 'value_name': '170', 'absoluteValue': '170', 'key_name': 'Luas bangunan', 'formatted_value': '170'}, {'type': 'single', 'key': 'p_sqr_land', 'value': '245', 'value_name': '245', 'absoluteValue': '245', 'key_name': 'Luas tanah', 'formatted_value': '245'}, {'type': 'single', 'key': 'p_bedroom', 'value': '6', 'value_name': '6', 'absoluteValue': '6', 'key_name': 'Kamar tidur', 'formatted_value': '6'}, {'type': 'single', 'key': 'p_bathroom', 'value': '4', 'value_name': '4', 'absoluteValue': '4', 'key_name': 'Kamar Mandi', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_floor', 'value': '0', 'value_name': '0', 'absoluteValue': '0', 'key_name': 'Lantai', 'formatted_value': '0'}]",112,DISCERN_LOCATION_ES,1,False,True,DEFAULT,active,True,,active,Aktif,,False,False,,False,1,1,2,2500000000.0,IDR,Rp,Rp 2.500.000.000,Harga,price,2001523,1000001,Indonesia,2000009,Jawa Barat,4000018,Bandung Kota,5001282,Lengkong,,,,
931592068,0.998046875,5158,931592068,Lusiyawati Property,False,"ON PROGRES
Rumah siyap huni
( full renov 2025 )

Padasuka cicaheum


850 juta ( All in ) / Nego
Tanah dan bangunan luas

SHM
LT. 155 / LB. 196
1 Warung
5 kamar tidur
Ruang tamu luas
ruang tengah luas
Ruang makan luas
Dapur
1 Kamar mandi
Listrik 1300

700 meteran dari Jl. PH. Mustopa
3 menit ke angklung udjo
5 menit ke terminal cicaheum
10 menit ke RS. Hermina
10 menit ke RS. St.yusuf
15 menit ke gedung sate
10 menit ke kampus widyatama, ypkp, ekuitas, ITENAS",2025-03-07T14:44:23+07:00,,Dijual Rumah siap huni lokasi padasuka dkt saung udjo,[],,,Regular,,False,,False,,"[{'id': '2537340758', 'external_id': '67caa3d27215a-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d27215a-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d27215a-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d27215a-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d27215a-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d27215a-ID/image;s=120x67'}}, {'id': '2537340759', 'external_id': '67caa3d298dcb-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d298dcb-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d298dcb-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d298dcb-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d298dcb-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d298dcb-ID/image;s=120x67'}}, {'id': '2537340760', 'external_id': '67caa3d2f0720-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d2f0720-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d2f0720-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d2f0720-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d2f0720-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d2f0720-ID/image;s=120x67'}}, {'id': '2537340761', 'external_id': '67caa3d30a322-ID', 'width': 800, 'height': 600, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d30a322-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d30a322-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d30a322-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d30a322-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d30a322-ID/image;s=120x90'}}, {'id': '2537340762', 'external_id': '67caa3d3a6d55-ID', 'width': 800, 'height': 600, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3a6d55-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3a6d55-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3a6d55-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3a6d55-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3a6d55-ID/image;s=120x90'}}, {'id': '2537340763', 'external_id': '67caa3d3804f2-ID', 'width': 800, 'height': 600, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3804f2-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3804f2-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3804f2-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3804f2-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d3804f2-ID/image;s=120x90'}}, {'id': '2537340764', 'external_id': '67caa3d314df2-ID', 'width': 800, 'height': 600, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d314df2-ID/image', 'full': {'width': 1080, 'height': 810, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d314df2-ID/image;s=1080x810'}, 'big': {'width': 505, 'height': 378, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d314df2-ID/image;s=505x378'}, 'medium': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d314df2-ID/image;s=120x90'}, 'small': {'width': 120, 'height': 90, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d314df2-ID/image;s=120x90'}}, {'id': '2537340765', 'external_id': '67caa3d4ee1c3-ID', 'width': 600, 'height': 800, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d4ee1c3-ID/image', 'full': {'width': 1080, 'height': 1440, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d4ee1c3-ID/image;s=1080x1440'}, 'big': {'width': 505, 'height': 673, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d4ee1c3-ID/image;s=505x673'}, 'medium': {'width': 120, 'height': 160, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d4ee1c3-ID/image;s=120x160'}, 'small': {'width': 120, 'height': 160, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d4ee1c3-ID/image;s=120x160'}}, {'id': '2537340766', 'external_id': '67caa3d47768c-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d47768c-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d47768c-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d47768c-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d47768c-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d47768c-ID/image;s=120x67'}}, {'id': '2537340767', 'external_id': '67caa3d406464-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d406464-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d406464-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d406464-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d406464-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d406464-ID/image;s=120x67'}}, {'id': '2537340768', 'external_id': '67caa3d5b4797-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d5b4797-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d5b4797-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d5b4797-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d5b4797-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d5b4797-ID/image;s=120x67'}}, {'id': '2537340769', 'external_id': '67caa3d572d43-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d572d43-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d572d43-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d572d43-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d572d43-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d572d43-ID/image;s=120x67'}}, {'id': '2537340770', 'external_id': '67caa3d51602b-ID', 'width': 800, 'height': 450, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d51602b-ID/image', 'full': {'width': 1080, 'height': 607, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d51602b-ID/image;s=1080x607'}, 'big': {'width': 505, 'height': 284, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d51602b-ID/image;s=505x284'}, 'medium': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d51602b-ID/image;s=120x67'}, 'small': {'width': 120, 'height': 67, 'url': 'https://apollo.olx.co.id:443/v1/files/67caa3d51602b-ID/image;s=120x67'}}]",False,False,False,,,5 KT - 1 KM - 196 m2,False,False,https://apollo.olx.co.id/v1/files/95r4v1d7cka4-ID/image,2025-02-18T07:09:39+0000,False,118820322,,False,2025-02-18T14:09:39+07:00,"[{'lat': -6.898, 'lon': 107.648, 'region_id': '2000009', 'district_id': '5001274', 'city_id': '4000018'}]","[{'type': 'single', 'key': 'external_source_label', 'value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'value_name': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'absoluteValue': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'key_name': 'parameter-external_source_label', 'formatted_value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/'}, {'type': 'single', 'key': 'external_source_url', 'value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'value_name': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'absoluteValue': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/', 'key_name': 'parameter-external_source_url', 'formatted_value': 'https://www.lamudi.co.id/jual/jawa-barat/bandung/dijual-rumah-siap-huni-lokasi-padasuka-dkt-saung-u-173986257423/'}, {'type': 'single', 'key': 'type', 'value': '', 'value_name': '', 'absoluteValue': '', 'key_name': 'Tipe'}, {'type': 'single', 'key': 'p_sqr_building', 'value': '196', 'value_name': '196', 'absoluteValue': '196', 'key_name': 'Luas bangunan', 'formatted_value': '196'}, {'type': 'single', 'key': 'p_sqr_land', 'value': '155', 'value_name': '155', 'absoluteValue': '155', 'key_name': 'Luas tanah', 'formatted_value': '155'}, {'type': 'single', 'key': 'p_bedroom', 'value': '5', 'value_name': '5', 'absoluteValue': '5', 'key_name': 'Kamar tidur', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_bathroom', 'value': '1', 'value_name': '1', 'absoluteValue': '1', 'key_name': 'Kamar Mandi', 'formatted_value': '1'}, {'type': 'single', 'key': 'p_floor', 'value': '0', 'value_name': '0', 'absoluteValue': '0', 'key_name': 'Lantai', 'formatted_value': '0'}]",112,DISCERN_LOCATION_ES,1,False,True,DEFAULT,active,True,,active,Aktif,,False,False,,False,3,3,4,850000000.0,IDR,Rp,Rp 850.000.000,Harga,price,2001523,1000001,Indonesia,2000009,Jawa Barat,4000018,Bandung Kota,5001274,Cibeunying Kidul,2,,,
